date,open,high,low,close,volume
2018-03-15,40.277,41.792,40.099,40.812,79756.0
2018-03-14,40.159,40.663,39.911,40.426,44794.0
2018-03-13,40.396,41.05,39.812,40.376,77822.0
2018-03-12,39.307,40.743,39.307,40.505,112009.0
2018-03-09,37.624,39.0,37.624,38.525,95224.0
2018-03-08,36.485,37.119,36.228,37.02,32875.0
2018-03-07,37.129,37.703,36.386,36.624,51426.0
2018-03-06,36.753,37.267,36.436,37.059,41222.0
2018-03-05,37.129,37.505,36.416,36.594,35803.0
2018-03-02,37.307,37.842,37.02,37.129,31288.0
2018-03-01,37.386,38.089,37.139,37.871,33867.0
2018-02-28,37.436,37.782,36.337,37.753,44201.0
2018-02-27,38.555,38.604,37.327,37.753,41036.0
2018-02-26,38.357,38.842,37.871,38.644,37219.0
2018-02-23,38.069,38.297,37.683,38.248,26642.0
2018-02-22,37.99,38.386,37.663,38.05,47641.0
2018-02-14,36.97,37.574,36.723,37.446,17325.0
2018-02-13,36.663,37.723,36.663,36.951,35057.0
2018-02-12,35.634,36.604,35.505,36.386,32956.0
2018-02-09,36.03,36.277,34.733,35.386,61050.0
2018-02-08,36.634,37.426,36.277,37.109,44385.0
2018-02-07,38.277,38.416,36.96,37.04,57814.0
2018-02-06,38.139,38.495,36.634,37.644,77640.0
2018-02-05,38.762,39.357,37.921,39.238,87597.0
2018-02-02,37.901,40.069,37.277,39.762,61043.0
2018-02-01,39.159,39.456,37.129,37.921,70534.0
2018-01-31,38.634,39.703,38.555,39.495,64464.0
2018-01-30,38.564,38.98,38.218,38.555,50732.0
2018-01-29,40.703,41.03,38.446,38.871,89923.0
2018-01-26,40.485,41.555,40.258,40.673,96532.0
2018-01-25,40.495,40.861,39.901,40.396,61714.0
2018-01-24,40.485,41.188,40.159,40.663,85799.0
2018-01-23,41.119,41.465,40.099,40.594,101434.0
2018-01-22,40.842,41.228,40.465,41.079,98480.0
2018-01-19,42.208,42.545,40.05,41.238,130771.0
2018-01-18,42.545,43.218,41.881,42.654,71229.0
2018-01-17,43.564,43.663,41.881,42.762,83611.0
2018-01-16,42.772,45.762,42.772,43.792,138010.0
2018-01-15,41.703,43.366,41.703,42.376,85987.0
2018-01-12,41.97,41.97,41.119,41.802,47475.0
2018-01-11,41.98,42.753,41.436,42.109,52260.0
2018-01-10,41.782,43.069,40.99,42.386,84914.0
2018-01-09,41.574,43.069,41.198,42.149,107862.0
2018-01-08,42.327,42.772,41.089,41.604,142886.0
2018-01-05,41.931,43.406,41.931,43.406,221756.0
2018-01-04,38.852,39.654,38.515,39.456,116358.0
2018-01-03,39.327,39.357,38.267,39.0,94272.0
2018-01-02,39.109,39.505,38.555,39.248,62566.0
2017-12-29,39.386,39.772,38.673,38.941,66281.0
2017-12-28,39.178,40.099,39.01,39.357,79963.0
2017-12-27,40.109,40.495,39.02,39.416,88432.0
2017-12-26,40.683,40.99,39.287,40.594,102943.0
2017-12-25,38.396,41.782,38.396,40.376,129840.0
2017-12-22,35.396,39.109,35.238,38.406,127598.0
2017-12-21,35.139,35.99,34.762,35.644,110385.0
2017-12-20,35.376,36.792,35.02,36.188,121928.0
2017-12-19,35.198,35.386,34.97,35.248,57055.0
2017-12-18,35.327,35.703,34.515,35.248,55471.0
2017-12-15,35.059,35.812,34.762,35.357,111127.0
2017-12-14,34.258,35.634,34.089,34.871,130363.0
2017-12-13,31.654,34.337,31.654,34.04,96623.0
2017-12-12,31.832,32.099,31.495,31.673,29395.0
2017-12-11,31.307,31.861,31.267,31.832,40305.0
2017-12-08,30.98,31.327,30.921,31.297,28499.0
2017-12-07,30.792,31.069,30.703,30.891,26061.0
2017-12-06,30.634,30.921,30.446,30.901,22165.0
2017-12-05,30.99,31.258,30.545,30.594,35465.0
2017-12-04,30.644,31.218,30.644,30.941,37164.0
2017-12-01,30.406,30.654,30.406,30.475,26005.0
2017-11-30,30.584,30.733,30.297,30.376,21161.0
2017-11-29,30.812,30.99,30.376,30.584,35242.0
2017-11-28,30.842,30.99,30.584,30.901,34837.0
2017-11-27,31.584,31.852,30.693,30.861,39381.0
2017-11-24,31.842,32.03,31.436,31.703,19880.0
2017-11-23,32.98,33.168,31.871,31.931,34303.0
2017-11-22,33.515,33.713,32.871,33.02,36595.0
2017-11-21,32.762,33.535,32.713,33.307,41358.0
2017-11-20,32.624,33.258,31.98,32.861,49368.0
2017-11-17,34.248,34.248,31.614,32.446,45342.0
2017-11-16,33.832,34.515,33.663,34.347,31585.0
2017-11-15,34.168,34.436,33.475,33.861,31474.0
2017-11-14,34.911,34.951,34.159,34.327,32342.0
2017-11-13,35.05,35.446,34.753,34.891,38512.0
2017-11-10,34.277,35.248,34.059,35.208,73625.0
2017-11-09,34.129,34.535,33.574,34.446,31938.0
2017-11-08,34.535,34.713,33.96,34.129,36569.0
2017-11-07,33.366,34.951,33.366,34.733,73750.0
2017-11-06,33.198,33.644,32.564,33.614,53677.0
2017-11-03,33.654,34.119,33.0,33.119,28896.0
2017-11-02,33.535,33.842,33.347,33.604,20039.0
2017-11-01,34.04,34.535,33.465,33.792,57609.0
2017-10-31,32.822,34.416,32.683,34.228,77727.0
2017-10-30,32.465,33.248,31.931,33.178,57512.0
2017-10-27,32.178,32.525,31.931,32.475,33118.0
2017-10-26,32.03,32.574,32.03,32.119,29001.0
2017-10-25,32.158,32.238,31.723,31.97,21942.0
2017-10-24,32.228,32.475,31.842,32.158,19180.0
2017-10-23,31.792,32.218,31.762,32.099,20850.0
2017-10-20,32.139,32.238,31.564,31.901,20418.0
2017-10-19,31.772,32.703,31.386,32.327,44561.0
2017-10-18,31.822,32.03,31.614,31.713,23288.0
2017-10-17,32.258,32.258,31.693,31.782,25968.0
2017-10-16,32.357,32.663,31.881,32.277,50133.0
2017-10-13,31.683,33.267,31.683,32.525,145281.0
2017-10-12,30.941,31.337,30.852,30.98,28989.0
2017-10-11,30.871,31.386,30.812,31.129,35226.0
2017-10-10,30.861,30.97,30.792,30.881,25154.0
2017-10-09,30.604,30.951,30.604,30.792,33488.0
2017-09-29,30.287,30.545,30.208,30.505,14810.0
2017-09-28,30.258,30.396,30.099,30.287,15875.0
2017-09-27,30.149,30.337,30.069,30.258,13581.0
2017-09-26,30.287,30.386,30.109,30.208,12629.0
2017-09-25,30.465,30.465,30.258,30.287,20346.0
2017-09-22,30.683,30.762,30.297,30.485,22219.0
2017-09-21,31.178,31.178,30.654,30.673,27430.0
2017-09-20,30.98,31.287,30.97,31.158,30890.0
2017-09-19,31.277,31.317,30.97,30.99,21054.0
2017-09-18,30.921,31.317,30.891,31.317,20783.0
2017-09-15,31.188,31.188,30.891,30.96,16153.0
2017-09-14,31.287,31.297,31.059,31.089,14133.0
2017-09-13,31.178,31.426,31.139,31.287,13685.0
2017-09-12,31.119,31.317,31.109,31.178,14078.0
2017-09-11,31.535,31.564,31.287,31.357,15758.0
2017-09-08,31.604,31.654,31.456,31.505,10356.0
2017-09-07,31.762,31.842,31.525,31.574,11481.0
2017-09-06,31.713,31.782,31.574,31.762,8183.0
2017-09-05,31.693,31.792,31.485,31.713,16354.0
2017-09-04,31.792,31.802,31.594,31.693,14530.0
2017-09-01,31.733,31.842,31.614,31.782,13362.0
2017-08-31,32.178,32.178,31.594,31.743,18035.0
2017-08-30,31.98,32.168,31.97,32.02,9242.0
2017-08-29,31.951,32.258,31.931,32.02,11297.0
2017-08-28,31.881,32.089,31.772,32.03,14727.0
2017-08-25,31.683,31.951,31.604,31.852,11014.0
2017-08-24,31.772,31.852,31.594,31.614,7407.0
2017-08-23,31.96,32.109,31.733,31.782,10100.0
2017-08-22,32.03,32.139,31.693,32.129,16744.0
2017-08-21,31.99,32.168,31.98,32.03,11124.0
2017-08-18,31.951,32.158,31.782,32.099,11243.0
2017-08-17,31.881,31.99,31.782,31.96,10444.0
2017-08-16,31.604,31.911,31.604,31.822,9233.0
2017-08-15,31.97,32.079,31.634,31.723,11712.0
2017-08-14,31.545,32.0,31.535,31.762,13276.0
2017-08-11,32.228,32.228,31.525,31.555,22702.0
2017-08-10,32.673,33.248,32.248,32.327,38039.0
2017-08-09,32.258,32.753,32.089,32.693,22257.0
2017-08-08,32.406,32.465,32.168,32.248,10758.0
2017-08-07,32.228,32.436,31.941,32.436,11544.0
2017-08-04,32.258,32.495,32.188,32.208,8160.0
2017-08-03,32.386,32.604,32.129,32.238,10749.0
2017-08-02,32.97,33.0,32.436,32.446,22043.0
2017-08-01,33.02,33.02,32.693,32.941,23291.0
2017-07-31,32.822,33.109,32.446,33.059,31978.0
2017-07-28,32.673,33.089,32.574,32.782,16149.0
2017-07-27,32.578,32.892,32.51,32.843,19853.0
2017-07-26,32.52,32.676,32.353,32.637,25978.0
2017-07-25,32.823,32.823,32.294,32.432,22719.0
2017-07-24,32.049,32.676,32.049,32.422,23708.0
2017-07-21,32.216,32.265,32.0,32.177,16417.0
2017-07-20,32.324,32.52,32.138,32.275,24507.0
2017-07-19,31.746,32.471,31.706,32.422,40630.0
2017-07-18,31.452,31.746,31.354,31.687,22297.0
2017-07-17,32.598,32.667,31.462,31.471,32673.0
2017-07-14,32.637,32.902,32.481,32.696,23453.0
2017-07-13,32.706,32.814,32.53,32.598,19096.0
2017-07-12,33.186,33.186,32.441,32.706,24479.0
2017-07-11,33.0,33.402,32.902,33.068,26892.0
2017-07-10,32.99,33.059,32.706,33.0,17933.0
2017-07-07,32.872,33.0,32.667,32.921,16865.0
2017-07-06,33.294,33.323,32.627,32.882,33206.0
2017-07-05,33.049,33.382,32.951,33.274,24508.0
2017-07-04,34.019,34.019,33.225,33.274,35903.0
2017-07-03,34.411,34.43,33.852,34.087,30569.0
2017-06-30,34.215,34.577,33.813,34.391,34044.0
2017-06-29,33.725,34.44,33.705,34.283,34634.0
2017-06-28,34.097,34.176,33.578,33.725,21312.0
2017-06-27,33.989,34.244,33.784,34.185,40230.0
2017-06-26,33.509,34.47,33.509,34.048,52987.0
2017-06-23,33.284,33.607,32.804,33.509,29394.0
2017-06-22,33.813,33.852,33.176,33.255,35746.0
2017-06-21,33.411,33.98,32.902,33.96,33972.0
2017-06-20,33.294,33.441,33.108,33.274,18596.0
2017-06-19,33.313,33.49,33.039,33.225,29001.0
2017-06-16,33.901,33.95,33.117,33.294,20522.0
2017-06-15,33.47,33.931,33.47,33.901,15380.0
2017-06-14,33.911,34.185,33.49,33.617,26468.0
2017-06-13,33.989,34.244,33.656,33.891,36091.0
2017-06-12,34.274,35.077,33.97,34.097,57794.0
2017-06-09,33.431,34.577,33.323,34.46,80961.0
2017-06-08,32.774,33.607,32.559,33.588,40412.0
2017-06-07,32.353,32.774,32.314,32.765,22642.0
2017-06-06,32.823,32.872,32.098,32.471,18782.0
2017-06-05,32.294,33.127,32.245,32.97,25023.0
2017-06-02,32.245,32.716,32.089,32.294,21925.0
2017-06-01,32.334,32.814,32.089,32.471,22741.0
2017-05-31,33.176,33.176,32.02,32.5,33896.0
2017-05-26,33.607,33.617,32.843,32.902,30738.0
2017-05-25,31.099,33.705,31.079,33.686,42944.0
2017-05-24,31.648,31.736,30.687,31.246,10274.0
2017-05-23,32.138,32.236,31.746,31.775,18289.0
2017-05-22,31.501,32.461,31.364,32.02,21922.0
2017-05-19,31.217,31.677,31.217,31.569,7704.0
2017-05-18,31.148,31.746,30.874,31.422,10439.0
2017-05-17,31.246,31.413,31.011,31.236,8193.0
2017-05-16,31.217,31.305,30.942,31.217,12819.0
2017-05-15,30.893,31.275,30.766,31.217,9209.0
2017-05-12,30.766,30.913,30.521,30.864,5659.0
2017-05-11,30.629,30.825,30.325,30.776,11726.0
2017-05-10,30.619,30.923,30.531,30.638,7564.0
2017-05-09,30.776,30.932,30.276,30.56,5919.0
2017-05-08,30.815,31.011,30.648,30.776,8038.0
2017-05-05,30.697,31.109,30.697,30.815,14519.0
2017-05-04,30.609,31.109,30.462,30.736,21192.0
2017-05-03,31.266,31.354,30.501,30.541,19309.0
2017-05-02,31.383,31.55,31.158,31.373,10099.0
2017-04-28,31.442,31.667,31.109,31.344,20492.0
2017-04-27,31.863,31.951,31.07,31.569,24211.0
2017-04-26,32.676,32.921,31.844,32.089,21019.0
2017-04-25,32.128,32.814,31.765,32.784,22411.0
2017-04-24,32.863,32.902,31.569,32.324,19194.0
2017-04-21,32.432,32.872,32.049,32.863,27820.0
2017-04-20,31.942,32.657,31.844,32.49,24898.0
2017-04-19,32.304,32.334,31.256,32.04,12937.0
2017-04-18,32.069,32.451,31.853,32.334,17994.0
2017-04-17,32.059,32.304,31.765,31.971,7451.0
2017-04-14,32.196,32.236,31.775,32.059,10125.0
2017-04-13,31.55,32.255,31.462,32.187,20298.0
2017-04-12,31.354,31.599,31.001,31.55,16335.0
2017-04-11,31.324,31.55,30.874,31.442,15539.0
2017-04-10,31.922,31.922,31.315,31.324,16716.0
2017-04-07,31.795,32.03,31.657,31.902,19617.0
2017-04-06,32.04,32.226,31.785,31.844,16113.0
2017-04-05,32.089,32.441,31.873,32.226,17309.0
2017-03-31,32.04,32.49,32.04,32.098,12981.0
2017-03-30,32.912,33.019,31.981,32.167,15944.0
2017-03-29,33.255,33.333,32.823,32.882,12604.0
2017-03-28,33.509,33.607,33.166,33.304,15378.0
2017-03-27,33.323,33.96,33.127,33.607,52627.0
2017-03-24,32.686,33.431,32.285,33.353,38947.0
2017-03-23,32.608,32.774,32.412,32.618,20977.0
2017-03-22,32.138,32.814,32.138,32.784,35033.0
2017-03-21,32.079,33.176,32.0,33.019,35727.0
2017-03-20,31.863,32.216,31.844,32.069,17808.0
2017-03-17,32.089,32.157,31.853,31.912,21472.0
2017-03-16,32.157,32.334,31.932,32.0,23519.0
2017-03-15,32.334,32.412,31.746,32.138,26753.0
2017-03-14,32.735,32.912,32.118,32.343,17088.0
2017-03-13,32.676,32.97,32.5,32.765,26086.0
2017-03-10,32.02,32.676,31.902,32.52,14574.0
2017-03-09,32.324,32.324,31.853,32.089,15092.0
2017-03-08,32.187,32.412,31.971,32.373,13027.0
2017-03-07,32.138,32.304,31.883,32.206,12482.0
2017-03-06,32.265,33.019,32.02,32.226,20923.0
2017-03-03,32.226,32.471,32.04,32.275,10935.0
2017-03-02,32.637,32.676,32.157,32.236,9141.0
2017-03-01,32.265,32.863,32.265,32.608,29384.0
2017-02-28,32.245,32.52,32.138,32.422,10253.0
2017-02-27,32.432,32.569,32.138,32.245,11945.0
2017-02-24,32.804,32.892,32.206,32.412,18890.0
2017-02-23,32.97,33.108,32.745,32.902,9839.0
2017-02-22,32.765,32.97,32.324,32.912,26078.0
2017-02-21,32.774,33.166,32.686,32.745,19925.0
2017-02-20,32.226,32.921,32.118,32.765,34014.0
2017-02-17,32.079,32.275,31.657,32.226,15994.0
2017-02-16,31.991,32.216,31.785,32.079,12791.0
2017-02-15,32.147,32.422,31.746,32.108,29955.0
2017-02-14,32.167,32.53,32.089,32.314,15964.0
2017-02-13,32.51,32.804,32.089,32.216,42134.0
2017-02-10,32.637,32.863,32.314,32.608,26184.0
2017-02-09,32.657,33.568,32.304,32.97,68765.0
2017-02-08,31.697,32.608,31.471,32.559,27487.0
2017-02-07,32.049,32.049,31.148,31.853,40320.0
2017-02-06,31.579,32.383,31.452,32.049,49771.0
2017-02-03,31.266,32.089,30.756,31.618,37317.0
2017-01-26,30.364,31.452,30.364,31.344,41134.0
2017-01-25,30.08,30.55,29.845,30.354,26058.0
2017-01-24,30.08,30.247,29.806,30.021,15424.0
2017-01-23,29.551,30.08,29.512,30.051,18239.0
2017-01-20,29.198,29.747,29.198,29.678,23286.0
2017-01-19,29.198,29.296,29.032,29.071,10952.0
2017-01-18,29.247,29.541,29.061,29.296,20878.0
2017-01-17,29.473,29.541,29.081,29.257,25883.0
2017-01-16,29.081,29.855,28.787,29.786,80320.0
2017-01-13,28.708,29.375,28.473,29.237,27604.0
2017-01-12,28.973,28.973,28.728,28.757,7284.0
2017-01-11,28.904,29.081,28.826,28.885,7461.0
2017-01-10,29.247,29.247,28.865,28.943,12194.0
2017-01-09,28.875,29.188,28.875,29.149,18905.0
2017-01-06,29.022,29.09,28.806,28.836,15418.0
2017-01-05,29.081,29.228,28.953,29.002,25884.0
2017-01-04,29.051,29.169,28.904,29.081,16930.0
2017-01-03,28.904,29.198,28.689,29.061,25375.0
2016-12-30,28.708,29.022,28.659,28.845,16551.0
2016-12-29,28.689,28.855,28.503,28.649,11439.0
2016-12-28,28.659,28.747,28.542,28.689,9062.0
2016-12-27,28.591,28.698,28.512,28.62,10068.0
2016-12-26,28.414,28.63,28.228,28.581,12815.0
2016-12-23,28.689,28.767,28.365,28.385,10309.0
2016-12-22,28.542,28.689,28.463,28.689,13455.0
2016-12-21,28.512,28.747,28.414,28.493,23414.0
2016-12-20,29.09,29.09,28.218,28.512,30978.0
2016-12-19,29.296,29.326,28.983,29.1,18698.0
2016-12-16,29.002,29.316,28.924,29.218,10590.0
2016-12-15,29.11,29.345,28.904,29.13,20901.0
