date,open,high,low,close,volume
2018-12-28,12.86,13.03,12.83,12.99,15568.0
2018-12-27,13.36,13.38,12.85,12.86,26468.0
2018-12-26,12.99,13.24,12.85,13.2,27454.0
2018-12-25,13.15,13.16,12.72,12.97,36694.0
2018-12-24,13.18,13.3,13.06,13.3,20770.0
2018-12-21,13.36,13.39,13.06,13.15,29916.0
2018-12-20,13.31,13.75,13.23,13.5,50626.0
2018-12-19,13.36,13.56,13.18,13.2,25605.0
2018-12-18,13.54,13.64,13.27,13.39,26997.0
2018-12-17,13.53,13.68,13.36,13.54,35003.0
2018-12-14,13.91,13.94,13.31,13.55,88489.0
2018-12-13,13.97,14.03,13.78,13.88,48306.0
2018-12-12,13.99,14.09,13.86,13.95,23005.0
2018-12-11,14.0,14.14,13.86,13.99,26535.0
2018-12-10,14.27,14.35,13.82,13.88,28112.0
2018-12-07,14.09,14.36,14.04,14.26,15291.0
2018-12-06,14.45,14.45,14.15,14.18,27419.0
2018-12-05,14.71,14.71,14.45,14.47,47707.0
2018-12-04,14.93,15.07,14.75,14.96,33536.0
2018-12-03,14.91,15.05,14.85,14.92,44186.0
2018-11-30,14.46,14.75,14.31,14.6,29921.0
2018-11-29,15.13,15.19,14.6,14.6,37629.0
2018-11-28,14.96,15.09,14.61,15.0,31252.0
2018-11-27,15.25,15.3,14.81,14.93,31766.0
2018-11-26,15.19,15.34,14.94,15.1,32548.0
2018-11-23,15.71,15.71,14.77,15.06,86310.0
2018-11-22,15.78,16.33,15.45,15.99,80122.0
2018-11-21,15.73,16.23,15.58,15.82,72599.0
2018-11-20,16.6,16.6,15.84,15.85,107039.0
2018-11-19,16.56,17.89,16.5,16.76,200247.0
2018-11-16,15.01,16.47,15.01,16.47,184669.0
2018-11-15,14.5,15.27,14.4,15.0,88689.0
2018-11-14,14.07,14.77,14.05,14.53,74211.0
2018-11-13,14.0,14.26,13.84,14.1,45048.0
2018-11-12,13.95,14.22,13.95,14.1,44929.0
2018-11-09,14.22,14.48,13.91,13.99,48328.0
2018-11-08,14.66,14.79,14.31,14.31,59448.0
2018-11-07,15.02,15.36,14.43,14.5,106501.0
2018-11-06,14.21,15.48,14.2,15.47,141435.0
2018-11-05,13.76,14.79,13.61,14.15,82622.0
2018-11-02,13.6,13.69,13.31,13.56,34923.0
2018-11-01,13.3,13.55,13.2,13.37,36679.0
2018-10-31,13.18,13.4,13.0,13.28,30480.0
2018-10-30,13.23,13.26,12.99,13.2,19931.0
2018-10-29,13.2,13.29,13.0,13.07,18651.0
2018-10-26,13.15,13.68,13.01,13.24,27809.0
2018-10-25,12.7,13.22,12.67,13.13,24438.0
2018-10-24,13.0,13.36,12.94,13.04,19874.0
2018-10-23,13.08,13.34,12.9,13.05,23855.0
2018-10-22,12.62,13.41,12.62,13.2,38288.0
2018-10-19,12.5,12.7,12.36,12.59,29966.0
2018-10-18,12.64,12.7,12.35,12.5,27705.0
2018-10-17,12.42,12.72,12.39,12.66,31454.0
2018-10-16,13.0,13.24,12.03,12.26,39868.0
2018-10-15,13.48,13.7,13.03,13.06,26984.0
2018-10-12,13.66,13.66,13.08,13.45,32513.0
2018-10-11,14.91,14.91,13.59,13.61,39323.0
2018-10-10,15.11,15.2,14.92,15.1,14413.0
2018-10-09,15.16,15.22,14.95,15.0,19880.0
2018-10-08,15.53,15.53,14.9,15.21,25613.0
2018-09-28,15.69,15.75,15.52,15.6,15506.0
2018-09-27,15.65,15.78,15.54,15.67,18957.0
2018-09-26,15.46,15.78,15.46,15.63,19486.0
2018-09-25,15.41,15.61,15.36,15.5,20393.0
2018-09-21,15.32,15.45,15.07,15.44,23111.0
2018-09-20,15.1,15.33,15.04,15.23,20652.0
2018-09-19,14.79,15.19,14.7,15.14,19326.0
2018-09-18,14.64,14.84,14.54,14.83,14740.0
2018-09-17,15.0,15.06,14.65,14.7,13829.0
2018-09-14,15.04,15.11,14.83,14.99,17550.0
2018-09-13,14.99,15.15,14.83,15.04,10625.0
2018-09-12,15.24,15.29,14.85,14.93,16855.0
2018-09-11,15.22,15.29,15.12,15.24,11418.0
2018-09-10,15.16,15.31,15.1,15.12,7779.0
2018-09-07,15.2,15.36,15.12,15.2,7795.0
2018-09-06,15.42,15.45,15.22,15.23,10565.0
2018-09-05,15.39,15.55,15.39,15.43,10651.0
2018-09-04,15.31,15.5,15.15,15.42,14065.0
2018-09-03,15.28,15.34,15.11,15.31,13817.0
2018-08-31,15.26,15.45,15.21,15.28,10282.0
2018-08-30,15.57,15.62,15.32,15.33,7583.0
2018-08-29,15.46,15.59,15.41,15.5,9463.0
2018-08-28,15.44,15.54,15.35,15.46,7713.0
2018-08-27,15.35,15.44,15.23,15.44,17819.0
2018-08-24,15.17,15.37,15.09,15.22,7788.0
2018-08-23,15.24,15.39,15.15,15.29,7702.0
2018-08-22,15.47,15.47,15.2,15.22,7235.0
2018-08-21,15.2,15.45,15.1,15.37,9920.0
2018-08-20,15.06,15.24,14.9,15.2,12450.0
2018-08-17,15.3,15.54,15.03,15.06,12116.0
2018-08-16,15.51,15.58,15.24,15.29,14797.0
2018-08-15,15.75,15.82,15.47,15.51,15100.0
2018-08-14,15.68,15.85,15.61,15.7,16118.0
2018-08-13,15.5,15.86,15.18,15.75,27315.0
2018-08-10,15.58,15.82,15.41,15.54,21746.0
2018-08-09,15.28,15.63,15.0,15.59,22333.0
2018-08-08,15.66,15.71,15.21,15.28,20585.0
2018-08-07,15.39,15.7,15.35,15.66,21508.0
2018-08-06,15.27,15.77,15.23,15.3,18822.0
2018-08-03,15.64,15.64,15.23,15.27,12988.0
2018-08-02,15.97,15.97,15.18,15.41,22935.0
2018-08-01,15.6,16.55,15.58,15.91,42168.0
2018-07-31,15.47,15.76,15.42,15.69,17287.0
