date,open,high,low,close,volume
2018-12-28,13.67,13.8,13.58,13.74,19364.0
2018-12-27,14.08,14.08,13.53,13.7,29357.0
2018-12-26,13.68,14.02,13.52,13.93,28421.0
2018-12-25,13.61,13.9,13.02,13.83,29609.0
2018-12-24,13.67,13.7,13.55,13.68,11239.0
2018-12-21,13.65,13.85,13.41,13.65,25111.0
2018-12-20,13.57,14.22,13.47,13.9,35849.0
2018-12-19,13.73,13.73,13.52,13.6,13194.0
2018-12-18,13.86,13.86,13.51,13.74,19557.0
2018-12-17,13.73,13.88,13.69,13.87,14713.0
2018-12-14,13.94,13.94,13.62,13.75,23347.0
2018-12-13,13.84,13.99,13.73,13.93,19174.0
2018-12-12,13.71,13.85,13.63,13.84,17246.0
2018-12-11,13.63,13.72,13.56,13.67,15078.0
2018-12-10,13.7,13.72,13.49,13.62,15613.0
2018-12-07,13.79,13.85,13.64,13.82,22390.0
2018-12-06,14.24,14.24,13.61,13.75,43748.0
2018-12-05,14.36,14.36,14.11,14.27,36966.0
2018-12-04,14.61,14.77,14.46,14.71,30279.0
2018-12-03,14.5,15.0,14.5,14.63,39277.0
2018-11-30,14.19,14.34,14.0,14.29,38634.0
2018-11-29,14.75,14.86,14.05,14.23,49215.0
2018-11-28,14.85,14.86,14.42,14.75,41484.0
2018-11-27,15.04,15.08,14.68,14.89,31725.0
2018-11-26,15.28,15.34,14.83,15.0,35848.0
2018-11-23,15.97,15.97,14.88,15.32,80660.0
2018-11-22,15.97,15.97,15.4,15.8,78828.0
2018-11-21,15.85,16.12,15.49,15.95,93048.0
2018-11-20,16.0,16.02,15.5,15.68,113297.0
2018-11-19,16.49,17.28,16.1,16.28,191106.0
2018-11-16,14.8,15.99,14.66,15.87,208160.0
2018-11-15,14.21,15.05,14.21,14.75,110246.0
2018-11-14,14.05,14.6,13.89,14.33,84167.0
2018-11-13,13.81,14.14,13.76,14.1,58324.0
2018-11-12,13.84,14.2,13.84,13.99,36835.0
2018-11-09,14.0,14.1,13.72,13.84,39931.0
2018-11-08,14.35,14.37,13.86,14.05,58581.0
2018-11-07,14.65,14.65,14.18,14.29,96975.0
2018-11-06,14.13,15.1,14.02,14.95,147953.0
2018-11-05,13.65,14.76,13.6,14.03,119516.0
2018-11-02,13.9,13.9,13.33,13.65,67124.0
2018-11-01,13.15,13.36,13.15,13.29,43831.0
2018-10-31,13.12,13.2,12.9,13.15,32599.0
