Date,High,Low,Open,Close,Volume,Adj Close
2009-12-31,170.1300048828125,166.92999267578125,167.2899932861328,168.83999633789062,6401800.0,150.00119018554688
2010-01-04,174.25,169.50999450683594,170.0500030517578,173.0800018310547,9135000.0,153.76812744140625
2010-01-05,176.25999450683594,172.57000732421875,173.0,176.13999938964844,11659400.0,156.48670959472656
2010-01-06,175.3800048828125,173.75999450683594,175.3800048828125,174.25999450683594,7381100.0,154.8164825439453
2010-01-07,178.75,173.9499969482422,174.32000732421875,177.6699981689453,8727400.0,157.8459930419922
2010-01-08,177.42999267578125,173.9499969482422,176.3300018310547,174.30999755859375,7268100.0,154.8608856201172
2010-01-11,175.05999755859375,170.52000427246094,175.05999755859375,171.55999755859375,7704900.0,152.41773986816406
2010-01-12,170.47999572753906,167.02999877929688,170.00999450683594,167.82000732421875,10360100.0,149.09506225585938
2010-01-13,169.6699981689453,166.1199951171875,168.00999450683594,169.07000732421875,11269500.0,150.20556640625
2010-01-14,170.72000122070312,167.2100067138672,168.0,168.52999877929688,10521400.0,149.725830078125
2010-01-15,167.8000030517578,164.5800018310547,167.60000610351562,165.2100067138672,10896300.0,146.77622985839844
2010-01-19,167.39999389648438,163.89999389648438,165.00999450683594,166.86000061035156,7705300.0,148.24212646484375
2010-01-20,168.17999267578125,164.32000732421875,165.8000030517578,167.7899932861328,8893900.0,149.06837463378906
2010-01-21,171.0,156.77000427246094,169.2899932861328,160.8699951171875,51738300.0,142.92047119140625
2010-01-22,159.75,152.25,158.69000244140625,154.1199951171875,30175600.0,136.92361450195312
2010-01-25,158.3000030517578,154.5,156.1300048828125,154.97999572753906,17877000.0,137.6876678466797
2010-01-26,156.5,150.6999969482422,154.91000366210938,150.8800048828125,15985900.0,134.04518127441406
2010-01-27,152.92999267578125,148.27000427246094,150.75,151.5,19899000.0,134.59597778320312
2010-01-28,155.1999969482422,149.9499969482422,154.22999572753906,153.2899932861328,16160700.0,136.186279296875
2010-01-29,154.8800048828125,147.80999755859375,154.44000244140625,148.72000122070312,18502800.0,132.12612915039062
2010-02-01,155.25,149.2100067138672,149.82000732421875,153.1300048828125,12980800.0,136.0441436767578
2010-02-02,157.5,153.64999389648438,153.64999389648438,156.94000244140625,17246600.0,139.4290313720703
2010-02-03,159.94000244140625,157.11000061035156,157.9199981689453,157.22999572753906,16785200.0,139.6866455078125
2010-02-04,156.05999755859375,150.4499969482422,155.27000427246094,150.67999267578125,18895000.0,133.86749267578125
2010-02-05,154.4600067138672,148.8699951171875,150.82000732421875,154.16000366210938,18759200.0,136.95921325683594
2010-02-08,154.60000610351562,150.82000732421875,154.27000427246094,151.10000610351562,10257300.0,134.24063110351562
2010-02-09,153.52999877929688,149.64999389648438,152.6999969482422,152.49000549316406,14017300.0,135.47549438476562
2010-02-10,155.35000610351562,151.75999450683594,152.77000427246094,153.6300048828125,10555300.0,136.4883270263672
2010-02-11,155.32000732421875,152.25,154.39999389648438,154.0500030517578,11163400.0,136.86146545410156
2010-02-12,154.5,151.13999938964844,152.3699951171875,153.92999267578125,10293200.0,136.75485229492188
2010-02-16,157.74000549316406,154.60000610351562,155.3000030517578,157.39999389648438,11497100.0,139.8376922607422
